pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
MurrDe00,demarco-murray-1,00-0028009,DeMarco Murray,RB,2011,3,71,DAL,oklahoma,72.0,213.0,4.37,34.5,124.0,21.0,7.28,4.18,,,,,,759.0,3685.0,50.0,157.0,1571.0,13.0,60.0,40.0,99.0,3,1,7,False,skill_run,False,False,False,False,53.7,0,0,True,116.81102941133436,79.25,5.73,28.88483796296296,0.601181341934206,-0.3916925780975446,-1.3773286795808175,0.0014483802472078,0.9061029760479624,0.1123626700828779,0.7775004149666169,-0.535465651009512,1.4781309460776948,0.6571308811416972,0.2857942644490664,-0.9819100365139972,4.855072463768116,0.0658761528326745,0.2068511198945981,5256.0,False,False,train,40.88634,21.699644,0.9804270462633452,0.5110774,0.9163701067615658,0.6388491,80.5430136583878
GreeAl00,alex-green-2,00-0028034,Alex Green,RB,2011,3,96,GNB,hawaii,72.0,225.0,4.45,34.0,114.0,20.0,6.91,4.15,,,,,,232.0,1652.0,20.0,38.0,461.0,2.0,5.0,5.0,29.0,0,0,0,False,skill_run,False,False,False,False,40.63,0,0,True,114.7552252715997,74.0,5.53,30.51215277777778,0.601181341934206,0.2877652273871604,-0.7861003279957137,-0.153045512788207,-0.7380143080274698,-0.088953780482278,-0.7070690373982133,-0.7206978806276152,1.2680159669471176,-0.5836534223857968,-0.7802825921136302,-0.1169374366274987,7.120689655172414,0.0862068965517241,0.1637931034482758,2113.0,False,False,train,11.352819,-7.8338776,0.06583629893238434,0.19273138,0.5195729537366548,0.1773878,20.427294568128858
TurbRo00,robert-turbin-1,00-0029273,Robert Turbin,RB,2012,4,106,SEA,utah st.,70.0,222.0,4.42,36.0,122.0,28.0,7.16,4.31,,,,,,565.0,3315.0,40.0,67.0,845.0,11.0,16.0,12.0,82.0,0,0,0,False,skill_run,False,False,False,False,35.91,0,0,True,116.33057981729478,79.0,5.734999999999999,31.85020408163265,-0.4967507801897647,0.1179007760159841,-1.0078109598401293,0.4649300593534526,0.5772795192328759,1.52157782403897,0.2960184304158609,0.2672073440022848,1.4290262407831753,0.5980459143070546,0.3124461858631285,0.5942818705036644,5.867256637168142,0.0707964601769911,0.1185840707964601,4160.0,False,False,train,13.177393,1.4454479,0.6512455516014235,0.2073242,0.5871886120996441,0.20589676,46.05801411503363
LeshMi00,mikel-leshoure-1,00-0027995,Mikel Leshoure,RB,2011,2,57,DET,illinois,72.0,227.0,4.56,38.0,122.0,21.0,6.82,4.4,,,,,,424.0,2557.0,23.0,37.0,439.0,5.0,5.0,5.0,17.0,0,0,1,False,skill_run,False,False,False,False,61.82,0,0,True,105.00173668986962,80.0,5.61,30.783371913580247,0.601181341934206,0.4010081949679446,0.0268386554337991,1.0829056314951124,0.5772795192328759,0.1123626700828779,-1.068180525811279,0.8229040328566108,0.2711534691096379,0.8343857816456248,-0.3538518494885515,0.0272246633535837,6.03066037735849,0.0542452830188679,0.0872641509433962,2996.0,False,False,train,12.2849455,-15.623916,0.023131672597864767,0.20008668,0.5640569395017794,0.19195227,20.04718474513483
WillRy00,ryan-williams-2,00-0027976,Ryan Williams,RB,2011,2,38,ARI,virginia tech,69.0,212.0,4.59,40.0,123.0,19.0,6.96,4.18,,,,,,403.0,2132.0,30.0,26.0,289.0,2.0,1.0,1.0,5.0,0,0,0,False,skill_run,False,False,False,False,73.75,0,0,True,95.5245750672744,81.5,5.57,31.30350766645663,-1.04571684125175,-0.4483140618879367,0.2485492872782147,1.700881203636772,0.741691247640419,-0.2902702310474341,-0.5064515438353991,-0.535465651009512,-0.6974668279609287,1.1888955826534802,-0.5670672208010908,0.3036943239033173,5.290322580645161,0.0744416873449131,0.064516129032258,2421.0,False,False,train,14.290102,-13.618759,0.030249110320284697,0.21661632,0.6245551601423488,0.22328284,22.49905106833609
PeriSa00,samaje-perine-1,00-0033526,Samaje Perine,RB,2017,4,114,WAS,oklahoma,71.0,233.0,4.65,33.0,116.0,30.0,7.26,4.37,,,,,,685.0,4122.0,49.0,40.0,321.0,2.0,26.0,5.0,125.0,0,0,1,False,skill_run,False,False,False,False,32.34,0,0,True,99.67221396811696,74.5,5.815,32.49335449315612,0.0522152808722206,0.7407370977102972,0.6919705509670458,-0.4620332988590369,-0.4091908512123834,1.9242107251692824,0.6972534175414892,0.6376718032385021,-0.2735543334544333,-0.4654834887165116,0.7388769284882072,0.9361379628276496,6.017518248175183,0.0715328467153284,0.0583941605839416,4443.0,False,False,train,20.987694,9.255749,0.900355871886121,0.2787611,0.7633451957295374,0.32793272,63.41501502432857
MartDo00,doug-martin-1,00-0029613,Doug Martin,RB,2012,1,31,TAM,boise st.,69.0,223.0,4.46,36.0,120.0,28.0,6.79,4.16,,,,,,617.0,3431.0,43.0,67.0,715.0,4.0,39.0,35.0,84.0,2,1,7,False,skill_run,False,False,False,False,78.41,1,0,True,112.71855790221566,78.0,5.475,32.92774627179164,-1.04571684125175,0.1745222598063762,-0.7121967840475774,0.4649300593534526,0.2484560624177894,1.52157782403897,-1.1885510219489692,-0.6589538040882474,1.0598568755517264,0.3617060469684843,-1.0734537276683749,1.1670318149053407,5.560777957860616,0.0696920583468395,0.1085899513776337,4146.0,False,False,train,34.67076,-9.995773,0.046263345195729534,0.4337759,0.8861209964412812,0.54173064,39.08308432089477
GallWa00,wayne-gallman-1,00-0033950,Wayne Gallman,RB,2017,4,140,NYG,clemson,72.0,215.0,4.6,29.5,120.0,21.0,7.17,4.28,,,,,,676.0,3429.0,34.0,65.0,473.0,2.0,12.0,11.0,61.0,0,0,1,False,skill_run,False,False,False,False,22.04,0,0,True,96.03667797070484,74.75,5.725,29.156057098765437,0.601181341934206,-0.2784496105167604,0.322452831226351,-1.5434905501069414,0.2484560624177894,0.1123626700828779,0.336141929128423,0.0819751143841816,-0.645126972822355,-0.406398521881869,0.2591423430349949,-0.837747936532913,5.072485207100592,0.0502958579881656,0.0961538461538461,3902.0,False,False,train,14.986593,3.2546482,0.7544483985765125,0.22258413,0.6441281138790036,0.23416552,52.19549155028478
HeluRo00,roy-helu-jr-1,00-0028043,Roy Helu,RB,2011,4,105,WAS,nebraska,71.0,219.0,4.4,36.5,119.0,11.0,6.67,4.01,,,,,,578.0,3404.0,28.0,54.0,501.0,0.0,13.0,13.0,57.0,0,0,1,False,skill_run,False,False,False,False,36.37,0,0,True,116.85933337886752,77.75,5.34,30.54096409442571,0.0522152808722206,-0.051963675355192,-1.155618047736402,0.6194239523888676,0.0840443340102462,-1.9008018355686824,-1.6700330064997253,-1.5851149521787853,1.48306788872412,0.3026210801338417,-1.7930556058481932,-0.1016232520331977,5.889273356401384,0.0484429065743944,0.0934256055363321,3905.0,False,False,train,14.453994,2.7220488,0.7348754448398577,0.21801014,0.6316725978647687,0.22584364,50.905545586952115
PumpDo00,donnel-pumphrey-1,00-0033561,Donnel Pumphrey,RB,2017,4,132,PHI,san diego st.,68.0,176.0,4.48,33.5,117.0,5.0,,,1.0,5.0,16.0,1.0,0.0,1059.0,6405.0,62.0,100.0,1041.0,5.0,,,,0,0,0,False,skill_run,True,True,False,False,25.0,0,0,True,87.38373578066427,75.25,,26.757785467128027,-1.5946829023137354,-2.486687478342052,-0.5643896961512981,-0.3075394058236219,-0.2447791228048401,-3.1087005389596185,,,-1.5295073145766584,-0.2882285882125839,,-2.1125100351545663,6.048158640226629,0.0585457979225684,0.0944287063267233,7446.0,False,False,train,10.102906,-1.6290388,0.3309608540925267,0.18319416,0.4804270462633452,0.15785791,29.668016643180543
LangJe00,jeremy-langford-1,00-0031569,Jeremy Langford,RB,2015,4,106,CHI,michigan st.,72.0,208.0,4.42,34.5,118.0,,7.22,4.32,,,,,,577.0,2967.0,40.0,39.0,219.0,1.0,7.0,7.0,29.0,0,0,0,False,skill_run,False,True,False,False,35.91,0,0,True,108.99441712611402,76.25,5.77,28.20679012345679,0.601181341934206,-0.6747999970495051,-1.0078109598401293,0.0014483802472078,-0.0803673943972969,,0.5367594226912371,0.328951420541658,0.6792283193941734,-0.0518887208740136,0.499009635761601,-1.3423152864667034,5.1421143847487,0.0693240901213171,0.0675909878682842,3186.0,False,False,train,8.647552,-3.0843935,0.22241992882562278,0.1725556,0.42170818505338076,0.135118,23.4844326219949
JohnDa08,,00-0032187,David Johnson,RB,2015,3,86,ARI,northern iowa,73.0,224.0,4.5,41.5,127.0,25.0,6.82,4.27,,,,,,88.0,410.0,4.0,26.0,584.0,6.0,42.0,33.0,92.0,1,1,3,False,skill_run,False,False,False,False,45.64,0,0,True,109.25163846974549,84.25,5.545,29.550009382623383,1.1501474029961911,0.2311437435967683,-0.4165826082550254,2.164362882743017,1.399338161270592,0.917628472343502,-1.068180525811279,0.0202310378448084,0.7055178166300521,1.8388302178345488,-0.7003268278714297,-0.6283490371327306,4.659090909090909,0.0454545454545454,0.2954545454545454,994.0,False,False,train,29.055595,9.868898,0.9074733096085409,0.36650956,0.8487544483985765,0.4539937,69.68408679463684
BakeEd01,edwin-baker-1,00-0029317,Edwin Baker,RB,2012,7,250,SDG,michigan st.,68.0,204.0,4.44,35.0,111.0,20.0,7.27,4.31,,,,,,462.0,2293.0,19.0,15.0,125.0,1.0,1.0,,6.0,0,0,0,False,skill_run,False,False,False,False,0.25,0,1,True,104.9852490043594,73.0,5.789999999999999,31.014705882352946,-1.5946829023137354,-0.9012859322110734,-0.86000387194385,0.1559422732826228,-1.2312494932500997,-0.088953780482278,0.7373769162540512,0.2672073440022848,0.2694683330453919,-0.819993289724367,0.6056173214178684,0.1501864545139196,4.963203463203463,0.0411255411255411,0.0324675324675324,2418.0,False,False,train,4.2655106,-1.2703824,0.3594306049822064,0.14347479,0.12099644128113879,0.0666486,20.999620879977094
WillJa06,jamaal-williams-1,00-0033948,Jamaal Williams,RB,2017,4,134,GNB,byu,72.0,212.0,4.59,30.0,123.0,,7.25,4.53,,,,,,726.0,3901.0,35.0,60.0,567.0,1.0,33.0,19.0,117.0,0,0,3,False,skill_run,False,True,False,False,24.24,0,0,True,95.5245750672744,76.5,5.890000000000001,28.749228395061728,0.601181341934206,-0.4483140618879367,0.2485492872782147,-1.3889966570715264,0.741691247640419,,0.657129918828927,1.6255770278684076,-0.6974668279609287,0.0071962459606289,1.1386557496992238,-1.0539910865045383,5.373278236914601,0.0482093663911845,0.0826446280991735,4468.0,False,False,train,20.793896,9.061951,0.895017793594306,0.27681708,0.7615658362989324,0.32490462,63.06646254987479
JoneMa04,matt-jones-3,00-0031939,Matt Jones,RB,2015,3,95,WAS,florida,74.0,231.0,4.61,31.5,112.0,20.0,,4.2,,,,,,297.0,1431.0,11.0,19.0,100.0,1.0,9.0,9.0,25.0,0,0,0,False,skill_run,False,True,False,False,41.12,0,0,True,102.29120013128652,71.75,,29.655405405405407,1.6991134640581766,0.6274941301295129,0.3963563751744939,-0.9255149779652816,-1.0668377648425562,-0.088953780482278,,-0.4119774979307711,-0.0058789200326738,-1.1154181238975798,,-0.572327503368326,4.818181818181818,0.037037037037037,0.0639730639730639,1531.0,False,False,train,13.246944,-5.9397526,0.099644128113879,0.20789632,0.5889679715302492,0.20698352,24.062721427013017
WhitJo01,johnny-white-1,00-0028071,Johnny White,RB,2011,5,133,BUF,north carolina,70.0,209.0,4.5,32.5,117.0,,7.07,4.31,,,,,,246.0,1262.0,8.0,47.0,510.0,1.0,0.0,0.0,19.0,0,0,0,False,skill_run,False,True,False,False,24.62,0,1,True,101.93568053650358,74.75,5.69,29.98510204081633,-0.4967507801897647,-0.618178513259113,-0.4165826082550254,-0.6165271918944518,-0.2447791228048401,,-0.0650930579972052,0.2672073440022848,-0.0422150625642143,-0.406398521881869,0.0725788931365224,-0.3970826439784938,5.130081300813008,0.032520325203252,0.1910569105691057,1772.0,False,False,train,6.8957314,-0.5851884,0.43416370106761565,0.16040559,0.3238434163701068,0.107745804,29.206444494081563
PeadIs00,isaiah-pead-1,00-0029626,Isaiah Pead,RB,2012,2,50,STL,cincinnati,70.0,197.0,4.39,33.0,116.0,,6.95,4.32,,,,,,545.0,3288.0,27.0,87.0,721.0,6.0,1.0,1.0,30.0,0,0,0,False,skill_run,False,True,False,False,66.09,0,0,True,106.08113087188408,74.5,5.635,28.2634693877551,-0.4967507801897647,-1.297636318743818,-1.2295215916845448,-0.4620332988590369,-0.4091908512123834,,-0.5465750425479612,0.328951420541658,0.3814737479942325,-0.4654834887165116,-0.2205922424182174,-1.3121883496543312,6.03302752293578,0.0495412844036697,0.1596330275229358,4009.0,False,False,train,19.108004,-8.800858,0.06227758007117438,0.2602634,0.7366548042704626,0.29856256,28.40071875668293
JoneJu01,julius-jones-1,00-0022840,Julius Jones,RB,2004,2,43,DAL,notre dame,70.0,217.0,4.47,37.5,121.0,,6.97,4.12,,,,,,10.0,139.0,2.0,179.0,2653.0,15.0,38.0,29.0,94.0,0,0,6,False,skill_run,False,True,False,False,70.51,0,0,True,108.7075322425963,79.25,5.545,31.132857142857144,-0.4967507801897647,-0.1652066429359762,-0.638293240099441,0.9284117384596976,0.4128677908253326,,-0.466328045122837,-0.905930110245724,0.649907038174756,0.6571308811416972,-0.7003268278714297,0.2129878264720657,13.9,0.2,17.9,2792.0,False,False,train,32.938225,5.0293636,0.8131672597864769,0.41263363,0.8772241992882562,0.51465976,68.61704262497163
EdmoCh00,,00-0034681,Chase Edmonds,RB,2018,4,134,ARI,fordham,69.0,205.0,4.55,34.0,122.0,19.0,6.79,4.07,,,,,,66.0,291.0,4.0,13.0,197.0,0.0,21.0,17.0,86.0,0,0,1,False,skill_run,False,False,False,False,24.24,0,0,True,95.66173869205704,78.0,5.43,30.269901281243435,-1.04571684125175,-0.8446644484206813,-0.0470648885143371,-0.153045512788207,0.5772795192328759,-0.2902702310474341,-1.1885510219489692,-1.214650492942568,-0.6834479184735706,0.3617060469684843,-1.3133210203949808,-0.2457022612797905,4.409090909090909,0.0606060606060606,0.1969696969696969,488.0,False,False,train,17.390335,5.65839,0.8327402135231317,0.24407193,0.693950177935943,0.271724,57.50453064953942
JameMi00,mike-james-1,00-0030391,Mike James,RB,2013,6,189,TAM,miami,70.0,223.0,4.53,35.0,115.0,28.0,,4.62,,,,,,304.0,1340.0,17.0,67.0,585.0,5.0,2.0,2.0,23.0,0,0,0,False,skill_run,False,True,False,False,7.98,0,1,True,105.91123949028491,75.0,,31.993673469387755,-0.4967507801897647,0.1745222598063762,-0.1948719764106098,0.1559422732826228,-0.5736025796199266,1.52157782403897,,2.1812737167227283,0.364109873970817,-0.3473135550472264,,0.6705406793099834,4.407894736842105,0.0559210526315789,0.2203947368421052,1925.0,False,False,train,4.576786,-1.8930511,0.30604982206405695,0.14539805,0.14056939501779359,0.07151228,19.391587506250556
WilsDa01,david-wilson-1,00-0029251,David Wilson,RB,2012,1,32,NYG,virginia tech,70.0,206.0,4.38,41.0,132.0,,7.09,4.12,,,,,,462.0,2662.0,18.0,37.0,363.0,5.0,5.0,5.0,21.0,0,0,0,False,skill_run,False,True,False,False,77.74,1,0,True,111.94398785752304,86.5,5.605,29.55469387755102,-0.4967507801897647,-0.7880429646302892,-1.3034251356326811,2.009868989707602,2.221396803308308,,0.015153939427919,-0.905930110245724,0.9806913725594202,2.370594919346332,-0.3805037709026183,-0.6258590703974527,5.761904761904762,0.0389610389610389,0.08008658008658,3025.0,False,False,train,11.741586,-32.92495,0.0017793594306049821,0.19577378,0.5355871886120996,0.18346228,18.367639371986066
BawdNi00,nick-bawden-1,00-0034433,Nick Bawden,RB,2018,7,237,DET,san diego st.,74.0,245.0,,,,,,,13.0,38.0,147.0,1.0,2.0,12.0,47.0,0.0,30.0,240.0,1.0,0.0,0.0,35.0,0,0,0,False,skill_run,False,True,False,False,0.98,0,1,True,,,,31.4527027027027,1.6991134640581766,1.4201949031950023,,,,,,,,,,0.3829965076093091,3.9166666666666665,0.0,2.5,287.0,False,False,train,2.9334931,-2.6023998,0.25622775800711745,0.13548295,0.03558718861209965,0.04583583,14.587229737925785
TaliLo00,,00-0031066,Lorenzo Taliaferro,RB,2014,4,138,BAL,coastal carolina,72.0,229.0,4.58,33.0,118.0,18.0,6.88,4.22,,,,,,20.0,51.0,0.0,5.0,20.0,1.0,3.0,3.0,19.0,0,0,0,False,skill_run,False,False,False,False,22.76,0,0,True,104.08869555963452,75.5,5.55,31.054591049382715,0.601181341934206,0.5142511625487288,0.1746457433300784,-0.4620332988590369,-0.0803673943972969,-0.4915866816125901,-0.827439533535903,-0.2884893448520356,0.177835426638207,-0.2291436213779413,-0.6736749064573628,0.1713867633346661,2.55,0.0,0.25,71.0,False,False,train,6.145555,-5.58639,0.10854092526690391,0.15541817,0.2722419928825623,0.0960243,14.815326335962558
WillAn00,andre-williams-2,00-0031055,Andre Williams,RB,2014,4,113,NYG,boston col.,71.0,230.0,4.56,38.0,129.0,,7.27,4.06,,,,,,704.0,3739.0,28.0,10.0,60.0,0.0,7.0,6.0,41.0,0,0,0,False,skill_run,False,True,False,False,32.78,0,0,True,106.389424839956,83.5,5.664999999999999,32.0749851219996,0.0522152808722206,0.5708726463391209,0.0268386554337991,1.0829056314951124,1.7281616180856785,,0.7373769162540512,-1.2763945694819412,0.4129831604988084,1.6615753173306207,-0.0606807139338164,0.7137605596431825,5.311079545454546,0.0397727272727272,0.0142045454545454,3799.0,False,False,train,10.100711,-1.6312342,0.3291814946619217,0.18317775,0.4786476868327402,0.1578236,29.560241053324997
FreeDe00,devonta-freeman-1,00-0031285,Devonta Freeman,RB,2014,4,103,ATL,florida st.,68.0,206.0,4.58,31.5,118.0,,7.11,4.26,,,,,,404.0,2255.0,30.0,47.0,475.0,1.0,49.0,45.0,98.0,2,0,4,False,skill_run,False,True,False,False,37.29,0,0,True,93.63437242482406,74.75,5.6850000000000005,31.31877162629758,-1.5946829023137354,-0.7880429646302892,0.1746457433300784,-0.9255149779652816,-0.0803673943972969,,0.0954009368530467,-0.0415130386945592,-0.8906563838600972,-0.406398521881869,0.0459269717224603,0.311807632347383,5.581683168316832,0.0742574257425742,0.1163366336633663,2730.0,False,False,train,35.54568,23.813736,0.9839857651245552,0.44455007,0.895017793594306,0.55540127,77.25881298400753
MurpMa03,marcus-murphy-1,00-0031959,Marcus Murphy,RB,2015,7,230,NOR,missouri,69.0,198.0,4.61,29.0,109.0,11.0,,4.4,,,,,,337.0,1957.0,16.0,50.0,318.0,2.0,2.0,1.0,28.0,0,0,0,False,skill_run,False,True,False,False,1.59,0,1,True,87.67817154110274,69.0,,29.236294896030245,-1.04571684125175,-1.241014834953426,0.3963563751744939,-1.6979844431423563,-1.5600729500651858,-1.9008018355686824,,0.8229040328566108,-1.499414290409575,-1.765352759078648,,-0.7950988464628965,5.807121661721069,0.0474777448071216,0.1483679525222551,2275.0,False,False,train,7.6555176,2.1196246,0.702846975088968,0.16558805,0.37722419928825623,0.11961746,41.36247329135489
McNiJe00,jeremy-mcnichols-1,00-0033955,Jeremy McNichols,RB,2017,5,162,TAM,boise st.,69.0,214.0,4.49,35.5,121.0,,6.93,4.28,,,,,,571.0,3205.0,44.0,103.0,1089.0,11.0,9.0,,71.0,0,0,0,False,skill_run,False,True,False,False,14.86,0,1,True,105.30728231682409,78.25,5.605,31.598823776517538,-1.04571684125175,-0.3350710943071525,-0.4904861522031618,0.3104361663180377,0.4128677908253326,,-0.6268220399730889,0.0819751143841816,0.3023819853822339,0.4207910138031269,-0.3805037709026183,0.4606647768127751,5.612959719789842,0.0770577933450087,0.180385288966725,4294.0,False,False,train,7.3819976,-0.09892225,0.4750889679715303,0.16370706,0.35765124555160144,0.11534371,31.737599164592208
WaltMa00,mark-walton-1,00-0034679,Mark Walton,RB,2018,4,112,CIN,miami,70.0,202.0,4.6,31.5,118.0,18.0,,,,,,,,394.0,1995.0,26.0,56.0,624.0,2.0,3.0,1.0,21.0,0,0,0,False,skill_run,False,True,False,False,33.22,0,0,True,90.22980907015058,74.75,,28.98081632653061,-0.4967507801897647,-1.0145288997918576,0.322452831226351,-0.9255149779652816,-0.0803673943972969,-0.4915866816125901,,,-1.2386222938364586,-0.406398521881869,,-0.9308943056227325,5.063451776649746,0.065989847715736,0.1421319796954314,2619.0,False,False,train,10.355773,-1.3761721,0.35231316725978645,0.18509364,0.48398576512455516,0.16180895,30.71029379778273
MackMa00,marlon-mack-1,00-0033951,Marlon Mack,RB,2017,4,143,IND,south florida,71.0,213.0,4.5,35.5,125.0,15.0,,,,,,,,586.0,3609.0,32.0,65.0,498.0,1.0,20.0,19.0,55.0,0,0,2,False,skill_run,False,True,False,False,20.98,0,0,True,103.88660265203475,80.25,,29.70422535211268,0.0522152808722206,-0.3916925780975446,-0.4165826082550254,0.3104361663180377,1.0705147044555057,-1.0955360333080582,,,0.15718037188759,0.8934707484802674,,-0.5463780584021336,6.158703071672355,0.0546075085324232,0.1109215017064846,4107.0,False,False,train,12.003578,0.27163315,0.5640569395017794,0.19784449,0.5516014234875445,0.18755591,41.30231389212439
DayeMa00,matt-dayes-1,00-0033596,Matthew Dayes,RB,2017,7,252,CLE,north carolina st.,69.0,205.0,4.47,28.0,109.0,18.0,,,,,,,,550.0,2856.0,34.0,98.0,933.0,6.0,0.0,0.0,23.0,0,0,0,False,skill_run,False,True,False,False,0.18,0,1,True,102.6960558052177,68.5,,30.269901281243435,-1.04571684125175,-0.8446644484206813,-0.638293240099441,-2.006972229213186,-1.5600729500651858,-0.4915866816125901,,,0.03549965287453,-1.8835226927479327,,-0.2457022612797905,5.192727272727272,0.0618181818181818,0.1781818181818182,3789.0,False,False,train,5.4321604,-0.103732586,0.47330960854092524,0.15079337,0.1708185053380783,0.084877506,27.062172038063036
HarrDa06,damien-harris-1,00-0035657,Damien Harris,RB,2019,3,87,NWE,alabama,70.0,216.0,4.57,37.0,121.0,16.0,,,,,,,,476.0,3073.0,23.0,52.0,407.0,2.0,16.0,15.0,44.0,0,0,3,False,skill_run,False,True,False,False,45.13,0,0,True,99.04189620545364,79.0,,30.98938775510204,-0.4967507801897647,-0.2218281267263683,0.100742199381942,0.7739178454242825,0.4128677908253326,-0.8942195827429021,,,-0.3379764255145905,0.5980459143070546,,0.1367290176657448,6.455882352941177,0.0483193277310924,0.1092436974789916,3480.0,False,False,train,20.775293,1.5885963,0.6654804270462633,0.2766309,0.7597864768683275,0.32461396,53.83984432870596
MasoTr00,tre-mason-1,00-0031391,Tre Mason,RB,2014,3,75,STL,auburn,68.0,207.0,4.5,38.5,126.0,,,4.15,,,,,,516.0,2979.0,32.0,19.0,249.0,1.0,8.0,8.0,25.0,0,0,1,False,skill_run,False,True,False,False,51.49,0,0,True,100.960219478738,82.25,,31.470804498269896,-1.5946829023137354,-0.7314214808398971,-0.4165826082550254,1.2373995245305274,1.2349264328630487,,,-0.7206978806276152,-0.1419127797901165,1.366150483157408,,0.3926182212641138,5.773255813953488,0.0620155038759689,0.0368217054263565,3228.0,False,False,train,11.532916,-7.653781,0.07295373665480427,0.1941363,0.5266903914590747,0.18020181,20.938719774321306
